"teste1";"Demanda";"Area";"Volume";"EficienciaGlobal"
"957";"Agudo";"800";"1000";"20000";"97.6998179712064"
"958";"Agudo";"800";"1000";"30000";"99.5035578355122"
"959";"Agudo";"800";"1000";"40000";"99.5862981962601"
"960";"Agudo";"800";"1000";"50000";"99.5862981962601"
"961";"Agudo";"900";"50";"500";"24.9544928015886"
"962";"Agudo";"900";"50";"1000";"26.5762038722489"
"963";"Agudo";"900";"50";"2000";"27.552540129075"
"964";"Agudo";"900";"50";"3000";"27.9331457885156"
"965";"Agudo";"900";"50";"4000";"28.1317226543108"
"966";"Agudo";"900";"50";"5000";"28.2310110872083"
"967";"Agudo";"900";"50";"6000";"28.2641072315075"
"968";"Agudo";"900";"50";"7000";"28.2641072315075"
"969";"Agudo";"900";"50";"8000";"28.2641072315075"
"970";"Agudo";"900";"50";"9000";"28.2641072315075"
"971";"Agudo";"900";"50";"10000";"28.2641072315075"
"972";"Agudo";"900";"50";"20000";"28.2641072315075"
"973";"Agudo";"900";"50";"30000";"28.2641072315075"
"974";"Agudo";"900";"50";"40000";"28.2641072315075"
"975";"Agudo";"900";"50";"50000";"28.2641072315075"
"976";"Agudo";"900";"100";"500";"28.6281648187986"
"977";"Agudo";"900";"100";"1000";"33.2285288763859"
"978";"Agudo";"900";"100";"2000";"36.5877875227536"
"979";"Agudo";"900";"100";"3000";"38.5073638921066"
"980";"Agudo";"900";"100";"4000";"39.9801423134205"
"981";"Agudo";"900";"100";"5000";"41.0226708588449"
"982";"Agudo";"900";"100";"6000";"41.7838821777263"
"983";"Agudo";"900";"100";"7000";"42.4292569915605"
"984";"Agudo";"900";"100";"8000";"42.9091510838987"
"985";"Agudo";"900";"100";"9000";"43.2566605990402"
"986";"Agudo";"900";"100";"10000";"43.5710739698825"
"987";"Agudo";"900";"100";"20000";"44.0178719179216"
"988";"Agudo";"900";"100";"30000";"44.0178719179216"
"989";"Agudo";"900";"100";"40000";"44.0178719179216"
"990";"Agudo";"900";"100";"50000";"44.0178719179216"
"991";"Agudo";"900";"150";"500";"30.2333278173093"
"992";"Agudo";"900";"150";"1000";"36.1409895747145"
"993";"Agudo";"900";"150";"2000";"41.0557670031441"
"994";"Agudo";"900";"150";"3000";"44.7459870925037"
"995";"Agudo";"900";"150";"4000";"47.3936786364389"
"996";"Agudo";"900";"150";"5000";"49.4787357272878"
"997";"Agudo";"900";"150";"6000";"51.2493794472944"
"998";"Agudo";"900";"150";"7000";"52.6394175078603"
"999";"Agudo";"900";"150";"8000";"53.7481383418832"
"1000";"Agudo";"900";"150";"9000";"54.7079265265597"
"1001";"Agudo";"900";"150";"10000";"55.6511666390865"
"1002";"Agudo";"900";"150";"20000";"59.5565116663909"
"1003";"Agudo";"900";"150";"30000";"60.4170114181698"
"1004";"Agudo";"900";"150";"40000";"60.4832037067682"
"1005";"Agudo";"900";"150";"50000";"60.4832037067682"
"1006";"Agudo";"900";"200";"500";"31.3916928677809"
"1007";"Agudo";"900";"200";"1000";"38.1267582326659"
"1008";"Agudo";"900";"200";"2000";"44.1668045672679"
"1009";"Agudo";"900";"200";"3000";"48.6016879033593"
"1010";"Agudo";"900";"200";"4000";"52.1926195598213"
"1011";"Agudo";"900";"200";"5000";"54.9726956809532"
"1012";"Agudo";"900";"200";"6000";"57.3390699983452"
"1013";"Agudo";"900";"200";"7000";"59.2586463676982"
"1014";"Agudo";"900";"200";"8000";"60.9630977991064"
"1015";"Agudo";"900";"200";"9000";"62.4855204368691"
"1016";"Agudo";"900";"200";"10000";"64.1072315075294"
"1017";"Agudo";"900";"200";"20000";"70.7595565116664"
"1018";"Agudo";"900";"200";"30000";"73.6223729935463"
"1019";"Agudo";"900";"200";"40000";"75.0289591262618"
"1020";"Agudo";"900";"200";"50000";"76.0880357438358"
"1021";"Agudo";"900";"300";"500";"32.4176733410558"
"1022";"Agudo";"900";"300";"1000";"40.3111037564124"
"1023";"Agudo";"900";"300";"2000";"47.0958133377462"
"1024";"Agudo";"900";"300";"3000";"52.5401290749628"
"1025";"Agudo";"900";"300";"4000";"56.859175906007"
"1026";"Agudo";"900";"300";"5000";"60.4997517789178"
"1027";"Agudo";"900";"300";"6000";"63.7266258480887"
"1028";"Agudo";"900";"300";"7000";"66.407413536323"
"1029";"Agudo";"900";"300";"8000";"68.773787853715"
"1030";"Agudo";"900";"300";"9000";"70.8753930167135"
"1031";"Agudo";"900";"300";"10000";"73.3410557670032"
"1032";"Agudo";"900";"300";"20000";"83.7663412212477"
"1033";"Agudo";"900";"300";"30000";"88.6480225053781"
"1034";"Agudo";"900";"300";"40000";"91.2957140493133"
"1035";"Agudo";"900";"300";"50000";"93.1325500579183"
"1036";"Agudo";"900";"400";"500";"32.8644712890948"
"1037";"Agudo";"900";"400";"1000";"41.7176898891279"
"1038";"Agudo";"900";"400";"2000";"48.9491974185007"
"1039";"Agudo";"900";"400";"3000";"54.6417342379613"
"1040";"Agudo";"900";"400";"4000";"59.2917425119973"
"1041";"Agudo";"900";"400";"5000";"63.2136356114513"
"1042";"Agudo";"900";"400";"6000";"66.7052788350157"
"1043";"Agudo";"900";"400";"7000";"69.6508356776436"
"1044";"Agudo";"900";"400";"8000";"72.3150752937283"
"1045";"Agudo";"900";"400";"9000";"74.6979976832699"
"1046";"Agudo";"900";"400";"10000";"77.6931987423465"
"1047";"Agudo";"900";"400";"20000";"89.5416184014562"
"1048";"Agudo";"900";"400";"30000";"94.6715207678306"
"1049";"Agudo";"900";"400";"40000";"97.3357603839153"
"1050";"Agudo";"900";"400";"50000";"98.4113850736389"
"1051";"Agudo";"900";"500";"500";"33.0465000827404"
"1052";"Agudo";"900";"500";"1000";"42.3299685586629"
"1053";"Agudo";"900";"500";"2000";"49.8096971702797"
"1054";"Agudo";"900";"500";"3000";"55.8828396491809"
"1055";"Agudo";"900";"500";"4000";"60.9961939434056"
"1056";"Agudo";"900";"500";"5000";"65.2325004137018"
"1057";"Agudo";"900";"500";"6000";"68.7075955651167"
"1058";"Agudo";"900";"500";"7000";"71.7193446963429"
"1059";"Agudo";"900";"500";"8000";"74.4994208174748"
"1060";"Agudo";"900";"500";"9000";"76.9650835677644"
"1061";"Agudo";"900";"500";"10000";"80.1588614926361"
"1062";"Agudo";"900";"500";"20000";"92.4209829554857"
"1063";"Agudo";"900";"500";"30000";"96.9220585801754"
"1064";"Agudo";"900";"500";"40000";"98.4941254343869"
"1065";"Agudo";"900";"500";"50000";"99.1229521760715"
"1066";"Agudo";"900";"1000";"500";"33.4767499586298"
"1067";"Agudo";"900";"1000";"1000";"43.5876220420321"
"1068";"Agudo";"900";"1000";"2000";"51.9113023332782"
"1069";"Agudo";"900";"1000";"3000";"58.6463676981632"
"1070";"Agudo";"900";"1000";"4000";"64.1403276518286"
"1071";"Agudo";"900";"1000";"5000";"68.7241436372663"
"1072";"Agudo";"900";"1000";"6000";"72.6956809531689"
"1073";"Agudo";"900";"1000";"7000";"76.0052953830879"
"1074";"Agudo";"900";"1000";"8000";"79.0004964421645"
"1075";"Agudo";"900";"1000";"9000";"81.5654476253517"
"1076";"Agudo";"900";"1000";"10000";"85.2722157868608"
"1077";"Agudo";"900";"1000";"20000";"96.2766837663412"
"1078";"Agudo";"900";"1000";"30000";"99.0567598874731"
"1079";"Agudo";"900";"1000";"40000";"99.5532020519609"
"1080";"Agudo";"900";"1000";"50000";"99.5532020519609"
"1081";"Agudo";"1000";"50";"500";"24.5407909978487"
"1082";"Agudo";"1000";"50";"1000";"24.9710408737382"
"1083";"Agudo";"1000";"50";"2000";"26.3445308621546"
"1084";"Agudo";"1000";"50";"3000";"26.8078768823432"
"1085";"Agudo";"1000";"50";"4000";"27.0560979645871"
"1086";"Agudo";"1000";"50";"5000";"27.1553863974847"
"1087";"Agudo";"1000";"50";"6000";"27.1719344696343"
"1088";"Agudo";"1000";"50";"7000";"27.1719344696343"
"1089";"Agudo";"1000";"50";"8000";"27.1719344696343"
"1090";"Agudo";"1000";"50";"9000";"27.1719344696343"
"1091";"Agudo";"1000";"50";"10000";"27.1719344696343"
"1092";"Agudo";"1000";"50";"20000";"27.1719344696343"
"1093";"Agudo";"1000";"50";"30000";"27.1719344696343"
"1094";"Agudo";"1000";"50";"40000";"27.1719344696343"
"1095";"Agudo";"1000";"50";"50000";"27.1719344696343"
"1096";"Agudo";"1000";"100";"500";"27.999338077114"
"1097";"Agudo";"1000";"100";"1000";"28.8598378288929"
"1098";"Agudo";"1000";"100";"2000";"33.3609134535827"
"1099";"Agudo";"1000";"100";"3000";"35.8596723481714"
"1100";"Agudo";"1000";"100";"4000";"37.3655469137845"
"1101";"Agudo";"1000";"100";"5000";"38.3915273870594"
"1102";"Agudo";"1000";"100";"6000";"39.1858348502399"
"1103";"Agudo";"1000";"100";"7000";"39.6988250868774"
"1104";"Agudo";"1000";"100";"8000";"40.1456230349164"
"1105";"Agudo";"1000";"100";"9000";"40.3772960450108"
"1106";"Agudo";"1000";"100";"10000";"40.5758729108059"
"1107";"Agudo";"1000";"100";"20000";"40.9233824259474"
"1108";"Agudo";"1000";"100";"30000";"40.9233824259474"
"1109";"Agudo";"1000";"100";"40000";"40.9233824259474"
"1110";"Agudo";"1000";"100";"50000";"40.9233824259474"
"1111";"Agudo";"1000";"150";"500";"29.7368856528214"
"1112";"Agudo";"1000";"150";"1000";"30.2664239616085"
"1113";"Agudo";"1000";"150";"2000";"36.6043355949032"
"1114";"Agudo";"1000";"150";"3000";"41.0226708588449"
"1115";"Agudo";"1000";"150";"4000";"44.1006122786695"
"1116";"Agudo";"1000";"150";"5000";"46.1856693695185"
"1117";"Agudo";"1000";"150";"6000";"47.8239285123283"
"1118";"Agudo";"1000";"150";"7000";"49.1808704285951"
"1119";"Agudo";"1000";"150";"8000";"50.124110541122"
"1120";"Agudo";"1000";"150";"9000";"50.9515141486017"
"1121";"Agudo";"1000";"150";"10000";"51.6299851067351"
"1122";"Agudo";"1000";"150";"20000";"55.0223398974019"
"1123";"Agudo";"1000";"150";"30000";"55.551878206189"
"1124";"Agudo";"1000";"150";"40000";"55.551878206189"
"1125";"Agudo";"1000";"150";"50000";"55.551878206189"
"1126";"Agudo";"1000";"200";"500";"30.9614429918914"
"1127";"Agudo";"1000";"200";"1000";"31.3255005791825"
"1128";"Agudo";"1000";"200";"2000";"38.7224888300513"
"1129";"Agudo";"1000";"200";"3000";"44.0344199900712"
"1130";"Agudo";"1000";"200";"4000";"48.1714380274698"
"1131";"Agudo";"1000";"200";"5000";"51.2328313751448"
"1132";"Agudo";"1000";"200";"6000";"53.6819460532848"
"1133";"Agudo";"1000";"200";"7000";"55.6842627833857"
"1134";"Agudo";"1000";"200";"8000";"57.2728777097468"
"1135";"Agudo";"1000";"200";"9000";"58.6794638424624"
"1136";"Agudo";"1000";"200";"10000";"59.9205692536819"
"1137";"Agudo";"1000";"200";"20000";"66.2750289591263"
"1138";"Agudo";"1000";"200";"30000";"68.6579513486679"
"1139";"Agudo";"1000";"200";"40000";"69.7666721826907"
"1140";"Agudo";"1000";"200";"50000";"70.3954989243753"
"1141";"Agudo";"1000";"300";"500";"32.3018368360086"
"1142";"Agudo";"1000";"300";"1000";"32.3183849081582"
"1143";"Agudo";"1000";"300";"2000";"40.6420651994043"
"1144";"Agudo";"1000";"300";"3000";"47.062717193447"
"1145";"Agudo";"1000";"300";"4000";"52.2091676319709"
"1146";"Agudo";"1000";"300";"5000";"56.2799933807711"
"1147";"Agudo";"1000";"300";"6000";"59.755088532186"
"1148";"Agudo";"1000";"300";"7000";"62.6840973026642"
"1149";"Agudo";"1000";"300";"8000";"65.1497600529538"
"1150";"Agudo";"1000";"300";"9000";"67.3010094324011"
"1151";"Agudo";"1000";"300";"10000";"69.1212973688565"
"1152";"Agudo";"1000";"300";"20000";"79.4969386066523"
"1153";"Agudo";"1000";"300";"30000";"84.08075459209"
"1154";"Agudo";"1000";"300";"40000";"86.7615422803243"
"1155";"Agudo";"1000";"300";"50000";"88.7638590104253"
"1156";"Agudo";"1000";"400";"500";"32.7651828561973"
"1157";"Agudo";"1000";"400";"1000";"32.7651828561973"
"1158";"Agudo";"1000";"400";"2000";"41.9328148270726"
"1159";"Agudo";"1000";"400";"3000";"49.0153897070991"
"1160";"Agudo";"1000";"400";"4000";"54.6417342379613"
"1161";"Agudo";"1000";"400";"5000";"59.1097137183518"
"1162";"Agudo";"1000";"400";"6000";"62.8330299520106"
"1163";"Agudo";"1000";"400";"7000";"66.1260963097799"
"1164";"Agudo";"1000";"400";"8000";"68.9558166473606"
"1165";"Agudo";"1000";"400";"9000";"71.4380274697998"
"1166";"Agudo";"1000";"400";"10000";"73.6389210656959"
"1167";"Agudo";"1000";"400";"20000";"86.1658116829389"
"1168";"Agudo";"1000";"400";"30000";"92.040377296045"
"1169";"Agudo";"1000";"400";"40000";"95.1514148601688"
"1170";"Agudo";"1000";"400";"50000";"96.9551547244746"
"1171";"Agudo";"1000";"500";"500";"32.980307794142"
"1172";"Agudo";"1000";"500";"1000";"32.980307794142"
"1173";"Agudo";"1000";"500";"2000";"42.3796127751117"
"1174";"Agudo";"1000";"500";"3000";"49.7931490981301"
"1175";"Agudo";"1000";"500";"4000";"55.9655800099288"
"1176";"Agudo";"1000";"500";"5000";"60.7314247890121"
"1177";"Agudo";"1000";"500";"6000";"64.7029621049148"
"1178";"Agudo";"1000";"500";"7000";"68.1118649677313"
"1179";"Agudo";"1000";"500";"8000";"71.0243256660599"
"1180";"Agudo";"1000";"500";"9000";"73.6554691378454"
"1181";"Agudo";"1000";"500";"10000";"75.9887473109383"
"1182";"Agudo";"1000";"500";"20000";"89.4092338242595"
"1183";"Agudo";"1000";"500";"30000";"95.0686744994208"
"1184";"Agudo";"1000";"500";"40000";"97.4350488168128"
"1185";"Agudo";"1000";"500";"50000";"98.5603177229853"
"1186";"Agudo";"1000";"1000";"500";"33.4767499586298"
"1187";"Agudo";"1000";"1000";"1000";"33.4767499586298"
"1188";"Agudo";"1000";"1000";"2000";"43.6703624027801"
"1189";"Agudo";"1000";"1000";"3000";"52.0602349826245"
"1190";"Agudo";"1000";"1000";"4000";"58.8614926361079"
"1191";"Agudo";"1000";"1000";"5000";"64.2065199404269"
"1192";"Agudo";"1000";"1000";"6000";"68.6579513486679"
"1193";"Agudo";"1000";"1000";"7000";"72.5467483038226"
"1194";"Agudo";"1000";"1000";"8000";"75.8232665894423"
"1195";"Agudo";"1000";"1000";"9000";"78.652986927023"
"1196";"Agudo";"1000";"1000";"10000";"81.1682938937614"
"1197";"Agudo";"1000";"1000";"20000";"94.3736554691378"
"1198";"Agudo";"1000";"1000";"30000";"98.2955485685918"
"1199";"Agudo";"1000";"1000";"40000";"99.304980969717"
"1200";"Agudo";"1000";"1000";"50000";"99.5035578355122"
"1";"Agudo2";"100";"50";"500";"60.7314247890121"
"2";"Agudo2";"100";"50";"1000";"75.9887473109383"
"3";"Agudo2";"100";"50";"2000";"89.4092338242595"
"4";"Agudo2";"100";"50";"3000";"95.0686744994208"
"5";"Agudo2";"100";"50";"4000";"97.4350488168128"
"6";"Agudo2";"100";"50";"5000";"98.5603177229853"
"7";"Agudo2";"100";"50";"6000";"99.1395002482211"
"8";"Agudo2";"100";"50";"7000";"99.2884328975674"
"9";"Agudo2";"100";"50";"8000";"99.2884328975674"
"10";"Agudo2";"100";"50";"9000";"99.2884328975674"
"11";"Agudo2";"100";"50";"10000";"99.2884328975674"
"12";"Agudo2";"100";"50";"20000";"99.2884328975674"
"13";"Agudo2";"100";"50";"30000";"99.2884328975674"
"14";"Agudo2";"100";"50";"40000";"99.2884328975674"
"15";"Agudo2";"100";"50";"50000";"99.2884328975674"
"16";"Agudo2";"100";"100";"500";"64.2065199404269"
"17";"Agudo2";"100";"100";"1000";"81.1682938937614"
"18";"Agudo2";"100";"100";"2000";"94.3736554691378"
"19";"Agudo2";"100";"100";"3000";"98.2955485685918"
"20";"Agudo2";"100";"100";"4000";"99.304980969717"
"21";"Agudo2";"100";"100";"5000";"99.5035578355122"
"22";"Agudo2";"100";"100";"6000";"99.5035578355122"
"23";"Agudo2";"100";"100";"7000";"99.5035578355122"
"24";"Agudo2";"100";"100";"8000";"99.5035578355122"
"25";"Agudo2";"100";"100";"9000";"99.5035578355122"
"26";"Agudo2";"100";"100";"10000";"99.5035578355122"
"27";"Agudo2";"100";"100";"20000";"99.5035578355122"
"28";"Agudo2";"100";"100";"30000";"99.5035578355122"
"29";"Agudo2";"100";"100";"40000";"99.5035578355122"
"30";"Agudo2";"100";"100";"50000";"99.5035578355122"
"31";"Agudo2";"100";"150";"500";"65.4641734237961"
"32";"Agudo2";"100";"150";"1000";"82.7900049644217"
"33";"Agudo2";"100";"150";"2000";"95.631308952507"
"34";"Agudo2";"100";"150";"3000";"99.0567598874731"
"35";"Agudo2";"100";"150";"4000";"99.5862981962601"
"36";"Agudo2";"100";"150";"5000";"99.5862981962601"
"37";"Agudo2";"100";"150";"6000";"99.5862981962601"
"38";"Agudo2";"100";"150";"7000";"99.5862981962601"
"39";"Agudo2";"100";"150";"8000";"99.5862981962601"
"40";"Agudo2";"100";"150";"9000";"99.5862981962601"
"41";"Agudo2";"100";"150";"10000";"99.5862981962601"
"42";"Agudo2";"100";"150";"20000";"99.5862981962601"
"43";"Agudo2";"100";"150";"30000";"99.5862981962601"
"44";"Agudo2";"100";"150";"40000";"99.5862981962601"
"45";"Agudo2";"100";"150";"50000";"99.5862981962601"
"46";"Agudo2";"100";"200";"500";"65.9275194439848"
"47";"Agudo2";"100";"200";"1000";"83.5677643554526"
"48";"Agudo2";"100";"200";"2000";"96.2104914777428"
"49";"Agudo2";"100";"200";"3000";"99.2387886811186"
"50";"Agudo2";"100";"200";"4000";"99.5862981962601"
"51";"Agudo2";"100";"200";"5000";"99.5862981962601"
"52";"Agudo2";"100";"200";"6000";"99.5862981962601"
"53";"Agudo2";"100";"200";"7000";"99.5862981962601"
"54";"Agudo2";"100";"200";"8000";"99.5862981962601"
"55";"Agudo2";"100";"200";"9000";"99.5862981962601"
"56";"Agudo2";"100";"200";"10000";"99.5862981962601"
"57";"Agudo2";"100";"200";"20000";"99.5862981962601"
"58";"Agudo2";"100";"200";"30000";"99.5862981962601"
"59";"Agudo2";"100";"200";"40000";"99.5862981962601"
"60";"Agudo2";"100";"200";"50000";"99.5862981962601"
"61";"Agudo2";"100";"300";"500";"66.6225384742677"
"62";"Agudo2";"100";"300";"1000";"84.6433890451762"
"63";"Agudo2";"100";"300";"2000";"96.855866291577"
"64";"Agudo2";"100";"300";"3000";"99.387721330465"
"65";"Agudo2";"100";"300";"4000";"99.5862981962601"
"66";"Agudo2";"100";"300";"5000";"99.5862981962601"
"67";"Agudo2";"100";"300";"6000";"99.5862981962601"
"68";"Agudo2";"100";"300";"7000";"99.5862981962601"
"69";"Agudo2";"100";"300";"8000";"99.5862981962601"
"70";"Agudo2";"100";"300";"9000";"99.5862981962601"
"71";"Agudo2";"100";"300";"10000";"99.5862981962601"
"72";"Agudo2";"100";"300";"20000";"99.5862981962601"
"73";"Agudo2";"100";"300";"30000";"99.5862981962601"
"74";"Agudo2";"100";"300";"40000";"99.5862981962601"
"75";"Agudo2";"100";"300";"50000";"99.5862981962601"
"76";"Agudo2";"100";"400";"500";"66.8707595565117"
"77";"Agudo2";"100";"400";"1000";"85.0405427767665"
"78";"Agudo2";"100";"400";"2000";"97.0378950852226"
"79";"Agudo2";"100";"400";"3000";"99.387721330465"
"80";"Agudo2";"100";"400";"4000";"99.5862981962601"
"81";"Agudo2";"100";"400";"5000";"99.5862981962601"
"82";"Agudo2";"100";"400";"6000";"99.5862981962601"
"83";"Agudo2";"100";"400";"7000";"99.5862981962601"
"84";"Agudo2";"100";"400";"8000";"99.5862981962601"
"85";"Agudo2";"100";"400";"9000";"99.5862981962601"
"86";"Agudo2";"100";"400";"10000";"99.5862981962601"
"87";"Agudo2";"100";"400";"20000";"99.5862981962601"
"88";"Agudo2";"100";"400";"30000";"99.5862981962601"
"89";"Agudo2";"100";"400";"40000";"99.5862981962601"
"90";"Agudo2";"100";"400";"50000";"99.5862981962601"
"91";"Agudo2";"100";"500";"500";"67.019692205858"
"92";"Agudo2";"100";"500";"1000";"85.2060234982625"
"93";"Agudo2";"100";"500";"2000";"97.0709912295218"
"94";"Agudo2";"100";"500";"3000";"99.4042694026146"
"95";"Agudo2";"100";"500";"4000";"99.5862981962601"
"96";"Agudo2";"100";"500";"5000";"99.5862981962601"
"97";"Agudo2";"100";"500";"6000";"99.5862981962601"
"98";"Agudo2";"100";"500";"7000";"99.5862981962601"
"99";"Agudo2";"100";"500";"8000";"99.5862981962601"
"100";"Agudo2";"100";"500";"9000";"99.5862981962601"
"101";"Agudo2";"100";"500";"10000";"99.5862981962601"
"102";"Agudo2";"100";"500";"20000";"99.5862981962601"
"103";"Agudo2";"100";"500";"30000";"99.5862981962601"
"104";"Agudo2";"100";"500";"40000";"99.5862981962601"
"105";"Agudo2";"100";"500";"50000";"99.5862981962601"
"106";"Agudo2";"100";"1000";"500";"67.4664901538971"
"107";"Agudo2";"100";"1000";"1000";"85.7024656627503"
"108";"Agudo2";"100";"1000";"2000";"97.2199238788681"
"109";"Agudo2";"100";"1000";"3000";"99.4208174747642"
"110";"Agudo2";"100";"1000";"4000";"99.6028462684097"
"111";"Agudo2";"100";"1000";"5000";"99.6028462684097"
"112";"Agudo2";"100";"1000";"6000";"99.6028462684097"
"113";"Agudo2";"100";"1000";"7000";"99.6028462684097"
"114";"Agudo2";"100";"1000";"8000";"99.6028462684097"
"115";"Agudo2";"100";"1000";"9000";"99.6028462684097"
"116";"Agudo2";"100";"1000";"10000";"99.6028462684097"
"117";"Agudo2";"100";"1000";"20000";"99.6028462684097"
"118";"Agudo2";"100";"1000";"30000";"99.6028462684097"
"119";"Agudo2";"100";"1000";"40000";"99.6028462684097"
"120";"Agudo2";"100";"1000";"50000";"99.6028462684097"
"121";"Agudo2";"200";"50";"500";"45.5237464835347"
"122";"Agudo2";"200";"50";"1000";"54.3769650835678"
"123";"Agudo2";"200";"50";"2000";"65.348336918749"
"124";"Agudo2";"200";"50";"3000";"70.776104583816"
"125";"Agudo2";"200";"50";"4000";"73.8871421479398"
"126";"Agudo2";"200";"50";"5000";"76.0714876716862"
"127";"Agudo2";"200";"50";"6000";"77.6435545258977"
"128";"Agudo2";"200";"50";"7000";"78.9012080092669"
"129";"Agudo2";"200";"50";"8000";"79.794803905345"
"130";"Agudo2";"200";"50";"9000";"80.572563296376"
"131";"Agudo2";"200";"50";"10000";"81.2013900380606"
"132";"Agudo2";"200";"50";"20000";"84.5275525401291"
"133";"Agudo2";"200";"50";"30000";"85.7355618070495"
"134";"Agudo2";"200";"50";"40000";"85.7686579513487"
"135";"Agudo2";"200";"50";"50000";"85.7686579513487"
"136";"Agudo2";"200";"100";"500";"49.5614760880357"
"137";"Agudo2";"200";"100";"1000";"60.7314247890121"
"138";"Agudo2";"200";"100";"2000";"75.9887473109383"
"139";"Agudo2";"200";"100";"3000";"84.4448121793811"
"140";"Agudo2";"200";"100";"4000";"89.4092338242595"
"141";"Agudo2";"200";"100";"5000";"92.818136687076"
"142";"Agudo2";"200";"100";"6000";"95.0686744994208"
"143";"Agudo2";"200";"100";"7000";"96.5414529207347"
"144";"Agudo2";"200";"100";"8000";"97.4350488168128"
"145";"Agudo2";"200";"100";"9000";"98.0969717027966"
"146";"Agudo2";"200";"100";"10000";"98.5603177229853"
"147";"Agudo2";"200";"100";"20000";"99.2884328975674"
"148";"Agudo2";"200";"100";"30000";"99.2884328975674"
"149";"Agudo2";"200";"100";"40000";"99.2884328975674"
"150";"Agudo2";"200";"100";"50000";"99.2884328975674"
"151";"Agudo2";"200";"150";"500";"51.183187158696"
"152";"Agudo2";"200";"150";"1000";"63.2301836836009"
"153";"Agudo2";"200";"150";"2000";"79.5465828231011"
"154";"Agudo2";"200";"150";"3000";"88.0688399801423"
"155";"Agudo2";"200";"150";"4000";"93.0663577693199"
"156";"Agudo2";"200";"150";"5000";"95.7636935297038"
"157";"Agudo2";"200";"150";"6000";"97.3854046003641"
"158";"Agudo2";"200";"150";"7000";"98.2293562799934"
"159";"Agudo2";"200";"150";"8000";"98.7919907330796"
"160";"Agudo2";"200";"150";"9000";"99.1229521760715"
"161";"Agudo2";"200";"150";"10000";"99.3215290418666"
"162";"Agudo2";"200";"150";"20000";"99.4042694026146"
"163";"Agudo2";"200";"150";"30000";"99.4042694026146"
"164";"Agudo2";"200";"150";"40000";"99.4042694026146"
"165";"Agudo2";"200";"150";"50000";"99.4042694026146"
"166";"Agudo2";"200";"200";"500";"51.8285619725302"
"167";"Agudo2";"200";"200";"1000";"64.2065199404269"
"168";"Agudo2";"200";"200";"2000";"81.1682938937614"
"169";"Agudo2";"200";"200";"3000";"89.5250703293066"
"170";"Agudo2";"200";"200";"4000";"94.3736554691378"
"171";"Agudo2";"200";"200";"5000";"96.938606652325"
"172";"Agudo2";"200";"200";"6000";"98.2955485685918"
"173";"Agudo2";"200";"200";"7000";"98.9243753102764"
"174";"Agudo2";"200";"200";"8000";"99.304980969717"
"175";"Agudo2";"200";"200";"9000";"99.4870097633626"
"176";"Agudo2";"200";"200";"10000";"99.5035578355122"
"177";"Agudo2";"200";"200";"20000";"99.5035578355122"
"178";"Agudo2";"200";"200";"30000";"99.5035578355122"
"179";"Agudo2";"200";"200";"40000";"99.5035578355122"
"180";"Agudo2";"200";"200";"50000";"99.5035578355122"
"181";"Agudo2";"200";"300";"500";"52.6394175078603"
"182";"Agudo2";"200";"300";"1000";"65.4641734237961"
"183";"Agudo2";"200";"300";"2000";"82.7900049644217"
"184";"Agudo2";"200";"300";"3000";"91.1798775442661"
"185";"Agudo2";"200";"300";"4000";"95.631308952507"
"186";"Agudo2";"200";"300";"5000";"98.0473274863478"
"187";"Agudo2";"200";"300";"6000";"99.0567598874731"
"188";"Agudo2";"200";"300";"7000";"99.4373655469138"
"189";"Agudo2";"200";"300";"8000";"99.5862981962601"
"190";"Agudo2";"200";"300";"9000";"99.5862981962601"
"191";"Agudo2";"200";"300";"10000";"99.5862981962601"
"192";"Agudo2";"200";"300";"20000";"99.5862981962601"
"193";"Agudo2";"200";"300";"30000";"99.5862981962601"
"194";"Agudo2";"200";"300";"40000";"99.5862981962601"
"195";"Agudo2";"200";"300";"50000";"99.5862981962601"
"196";"Agudo2";"200";"400";"500";"52.937282806553"
"197";"Agudo2";"200";"400";"1000";"65.9275194439848"
"198";"Agudo2";"200";"400";"2000";"83.5677643554526"
"199";"Agudo2";"200";"400";"3000";"91.8252523581003"
"200";"Agudo2";"200";"400";"4000";"96.2104914777428"
"201";"Agudo2";"200";"400";"5000";"98.3948370014893"
"202";"Agudo2";"200";"400";"6000";"99.2387886811186"
"203";"Agudo2";"200";"400";"7000";"99.5201059076618"
"204";"Agudo2";"200";"400";"8000";"99.5862981962601"
"205";"Agudo2";"200";"400";"9000";"99.5862981962601"
"206";"Agudo2";"200";"400";"10000";"99.5862981962601"
"207";"Agudo2";"200";"400";"20000";"99.5862981962601"
"208";"Agudo2";"200";"400";"30000";"99.5862981962601"
"209";"Agudo2";"200";"400";"40000";"99.5862981962601"
"210";"Agudo2";"200";"400";"50000";"99.5862981962601"
"211";"Agudo2";"200";"500";"500";"53.185503888797"
"212";"Agudo2";"200";"500";"1000";"66.3081251034255"
"213";"Agudo2";"200";"500";"2000";"84.1138507363892"
"214";"Agudo2";"200";"500";"3000";"92.2555022339897"
"215";"Agudo2";"200";"500";"4000";"96.5414529207347"
"216";"Agudo2";"200";"500";"5000";"98.6430580837333"
"217";"Agudo2";"200";"500";"6000";"99.3546251861658"
"218";"Agudo2";"200";"500";"7000";"99.5532020519609"
"219";"Agudo2";"200";"500";"8000";"99.5862981962601"
