"cidade";"Demanda";"Area";"Volume";"EficienciaGlobal"
"960";"Agudo";"800";"1000";"50000";"99.9543753992153"
"961";"Agudo";"900";"50";"500";"29.0081211789397"
"962";"Agudo";"900";"50";"1000";"31.1889770964504"
"963";"Agudo";"900";"50";"2000";"32.3660917966968"
"964";"Agudo";"900";"50";"3000";"32.9318368464276"
"965";"Agudo";"900";"50";"4000";"33.1690847705083"
"966";"Agudo";"900";"50";"5000";"33.3150834930194"
"967";"Agudo";"900";"50";"6000";"33.3789579341181"
"968";"Agudo";"900";"50";"7000";"33.4154576147459"
"969";"Agudo";"900";"50";"8000";"33.4245825349028"
"970";"Agudo";"900";"50";"9000";"33.4337074550598"
"971";"Agudo";"900";"50";"10000";"33.4337074550598"
"972";"Agudo";"900";"50";"20000";"33.4337074550598"
"973";"Agudo";"900";"50";"30000";"33.4337074550598"
"974";"Agudo";"900";"50";"40000";"33.4337074550598"
"975";"Agudo";"900";"50";"50000";"33.4337074550598"
"976";"Agudo";"900";"100";"500";"32.4299662377954"
"977";"Agudo";"900";"100";"1000";"37.64942056757"
"978";"Agudo";"900";"100";"2000";"41.5731362350579"
"979";"Agudo";"900";"100";"3000";"44.22848800073"
"980";"Agudo";"900";"100";"4000";"45.9895975910211"
"981";"Agudo";"900";"100";"5000";"47.3218359339356"
"982";"Agudo";"900";"100";"6000";"48.2799525504152"
"983";"Agudo";"900";"100";"7000";"49.0738206040697"
"984";"Agudo";"900";"100";"8000";"49.7216899352131"
"985";"Agudo";"900";"100";"9000";"50.1414362624327"
"986";"Agudo";"900";"100";"10000";"50.4790583082398"
"987";"Agudo";"900";"100";"20000";"51.5466739666028"
"988";"Agudo";"900";"100";"30000";"51.683547768957"
"989";"Agudo";"900";"100";"40000";"51.7017976092709"
"990";"Agudo";"900";"100";"50000";"51.7017976092709"
"991";"Agudo";"900";"150";"500";"34.3553243909116"
"992";"Agudo";"900";"150";"1000";"40.9617665845424"
"993";"Agudo";"900";"150";"2000";"46.4367186787116"
"994";"Agudo";"900";"150";"3000";"50.5246829090245"
"995";"Agudo";"900";"150";"4000";"53.7549046445844"
"996";"Agudo";"900";"150";"5000";"56.1456337257049"
"997";"Agudo";"900";"150";"6000";"57.9979925175655"
"998";"Agudo";"900";"150";"7000";"59.5674787845606"
"999";"Agudo";"900";"150";"8000";"60.8814672871612"
"1000";"Agudo";"900";"150";"9000";"62.1042065881924"
"1001";"Agudo";"900";"150";"10000";"63.1809471667123"
"1002";"Agudo";"900";"150";"20000";"68.1357788119354"
"1003";"Agudo";"900";"150";"30000";"69.4223925540652"
"1004";"Agudo";"900";"150";"40000";"70.1432612464641"
"1005";"Agudo";"900";"150";"50000";"70.4626334519573"
"1006";"Agudo";"900";"200";"500";"35.2221918058217"
"1007";"Agudo";"900";"200";"1000";"42.5130030112237"
"1008";"Agudo";"900";"200";"2000";"48.9643215621863"
"1009";"Agudo";"900";"200";"3000";"54.0469020896067"
"1010";"Agudo";"900";"200";"4000";"58.1166164796058"
"1011";"Agudo";"900";"200";"5000";"61.2282142531253"
"1012";"Agudo";"900";"200";"6000";"63.9291906195821"
"1013";"Agudo";"900";"200";"7000";"66.1921708185053"
"1014";"Agudo";"900";"200";"8000";"68.1631535724062"
"1015";"Agudo";"900";"200";"9000";"69.7782644401861"
"1016";"Agudo";"900";"200";"10000";"71.3933753079661"
"1017";"Agudo";"900";"200";"20000";"79.3503056848253"
"1018";"Agudo";"900";"200";"30000";"82.5257778994434"
"1019";"Agudo";"900";"200";"40000";"84.1135140067524"
"1020";"Agudo";"900";"200";"50000";"85.3636280682544"
"1021";"Agudo";"900";"300";"500";"36.3263071448125"
"1022";"Agudo";"900";"300";"1000";"45.0223560543845"
"1023";"Agudo";"900";"300";"2000";"52.1854183775892"
"1024";"Agudo";"900";"300";"3000";"58.1622410803905"
"1025";"Agudo";"900";"300";"4000";"62.8615749612191"
"1026";"Agudo";"900";"300";"5000";"66.6666666666667"
"1027";"Agudo";"900";"300";"6000";"69.988137603796"
"1028";"Agudo";"900";"300";"7000";"72.9537366548043"
"1029";"Agudo";"900";"300";"8000";"75.6182133406333"
"1030";"Agudo";"900";"300";"9000";"77.7260698968884"
"1031";"Agudo";"900";"300";"10000";"80.107674057852"
"1032";"Agudo";"900";"300";"20000";"89.7800894242175"
"1033";"Agudo";"900";"300";"30000";"93.8954284150014"
"1034";"Agudo";"900";"300";"40000";"96.3591568573775"
"1035";"Agudo";"900";"300";"50000";"97.8008942421754"
"1036";"Agudo";"900";"400";"500";"36.8464275937586"
"1037";"Agudo";"900";"400";"1000";"46.3089697965143"
"1038";"Agudo";"900";"400";"2000";"53.9100282872525"
"1039";"Agudo";"900";"400";"3000";"60.1697235149192"
"1040";"Agudo";"900";"400";"4000";"65.2796788028105"
"1041";"Agudo";"900";"400";"5000";"69.5592663564194"
"1042";"Agudo";"900";"400";"6000";"73.2366091796697"
"1043";"Agudo";"900";"400";"7000";"76.4303312346017"
"1044";"Agudo";"900";"400";"8000";"79.2773063235697"
"1045";"Agudo";"900";"400";"9000";"81.5767862031207"
"1046";"Agudo";"900";"400";"10000";"84.1500136873802"
"1047";"Agudo";"900";"400";"20000";"93.8680536545305"
"1048";"Agudo";"900";"400";"30000";"97.2442741126015"
"1049";"Agudo";"900";"400";"40000";"98.9506341819509"
"1050";"Agudo";"900";"400";"50000";"99.7445022356054"
"1051";"Agudo";"900";"500";"500";"37.0015512364267"
"1052";"Agudo";"900";"500";"1000";"46.9659640478146"
"1053";"Agudo";"900";"500";"2000";"54.886394744046"
"1054";"Agudo";"900";"500";"3000";"61.3559631353226"
"1055";"Agudo";"900";"500";"4000";"66.5936673054111"
"1056";"Agudo";"900";"500";"5000";"71.1561273838854"
"1057";"Agudo";"900";"500";"6000";"74.8973446482343"
"1058";"Agudo";"900";"500";"7000";"78.2826900264623"
"1059";"Agudo";"900";"500";"8000";"81.2391641573136"
"1060";"Agudo";"900";"500";"9000";"83.6207683182772"
"1061";"Agudo";"900";"500";"10000";"86.5224929281869"
"1062";"Agudo";"900";"500";"20000";"95.7842868874897"
"1063";"Agudo";"900";"500";"30000";"98.403138972534"
"1064";"Agudo";"900";"500";"40000";"99.5528789123095"
"1065";"Agudo";"900";"500";"50000";"99.8905009581166"
"1066";"Agudo";"900";"1000";"500";"37.6402956474131"
"1067";"Agudo";"900";"1000";"1000";"48.4077014326125"
"1068";"Agudo";"900";"1000";"2000";"57.0398759010859"
"1069";"Agudo";"900";"1000";"3000";"64.1573136235058"
"1070";"Agudo";"900";"1000";"4000";"69.8238890409709"
"1071";"Agudo";"900";"1000";"5000";"74.5870973628981"
"1072";"Agudo";"900";"1000";"6000";"78.5473127110138"
"1073";"Agudo";"900";"1000";"7000";"81.9326580892417"
"1074";"Agudo";"900";"1000";"8000";"84.8800072999361"
"1075";"Agudo";"900";"1000";"9000";"87.2889862213706"
"1076";"Agudo";"900";"1000";"10000";"90.3823341545761"
"1077";"Agudo";"900";"1000";"20000";"98.1567661282964"
"1078";"Agudo";"900";"1000";"30000";"99.4160051099553"
"1079";"Agudo";"900";"1000";"40000";"99.8540012774888"
"1080";"Agudo";"900";"1000";"50000";"99.9543753992153"
"1081";"Agudo";"1000";"50";"500";"28.2690026462268"
"1082";"Agudo";"1000";"50";"1000";"28.8894972168994"
"1083";"Agudo";"1000";"50";"2000";"30.5411077653071"
"1084";"Agudo";"1000";"50";"3000";"31.1707272561365"
"1085";"Agudo";"1000";"50";"4000";"31.3897253399033"
"1086";"Agudo";"1000";"50";"5000";"31.5265991422575"
"1087";"Agudo";"1000";"50";"6000";"31.5722237430423"
"1088";"Agudo";"1000";"50";"7000";"31.60872342367"
"1089";"Agudo";"1000";"50";"8000";"31.6360981841409"
"1090";"Agudo";"1000";"50";"9000";"31.6452231042978"
"1091";"Agudo";"1000";"50";"10000";"31.6452231042978"
"1092";"Agudo";"1000";"50";"20000";"31.6452231042978"
"1093";"Agudo";"1000";"50";"30000";"31.6452231042978"
"1094";"Agudo";"1000";"50";"40000";"31.6452231042978"
"1095";"Agudo";"1000";"50";"50000";"31.6452231042978"
"1096";"Agudo";"1000";"100";"500";"31.9828451501049"
"1097";"Agudo";"1000";"100";"1000";"32.858837485172"
"1098";"Agudo";"1000";"100";"2000";"38.0965416552605"
"1099";"Agudo";"1000";"100";"3000";"41.3358883109773"
"1100";"Agudo";"1000";"100";"4000";"43.2247467834656"
"1101";"Agudo";"1000";"100";"5000";"44.401861483712"
"1102";"Agudo";"1000";"100";"6000";"45.3599781001916"
"1103";"Agudo";"1000";"100";"7000";"45.998722511178"
"1104";"Agudo";"1000";"100";"8000";"46.4732183593394"
"1105";"Agudo";"1000";"100";"9000";"46.892964686559"
"1106";"Agudo";"1000";"100";"10000";"47.1119627703258"
"1107";"Agudo";"1000";"100";"20000";"47.9423305046081"
"1108";"Agudo";"1000";"100";"30000";"47.9970800255498"
"1109";"Agudo";"1000";"100";"40000";"47.9970800255498"
"1110";"Agudo";"1000";"100";"50000";"47.9970800255498"
"1111";"Agudo";"1000";"150";"500";"33.5797061775709"
"1112";"Agudo";"1000";"150";"1000";"34.3188247102838"
"1113";"Agudo";"1000";"150";"2000";"41.4271375125468"
"1114";"Agudo";"1000";"150";"3000";"46.363719317456"
"1115";"Agudo";"1000";"150";"4000";"49.9406880189798"
"1116";"Agudo";"1000";"150";"5000";"52.5321653435532"
"1117";"Agudo";"1000";"150";"6000";"54.3936490555708"
"1118";"Agudo";"1000";"150";"7000";"55.8627612008395"
"1119";"Agudo";"1000";"150";"8000";"57.0855005018706"
"1120";"Agudo";"1000";"150";"9000";"58.1348663199197"
"1121";"Agudo";"1000";"150";"10000";"59.0564832557715"
"1122";"Agudo";"1000";"150";"20000";"63.2630714481248"
"1123";"Agudo";"1000";"150";"30000";"64.2850625057031"
"1124";"Agudo";"1000";"150";"40000";"64.7960580344922"
"1125";"Agudo";"1000";"150";"50000";"65.0424308787298"
"1126";"Agudo";"1000";"200";"500";"34.8024454786021"
"1127";"Agudo";"1000";"200";"1000";"35.1948170453509"
"1128";"Agudo";"1000";"200";"2000";"43.3889953462907"
"1129";"Agudo";"1000";"200";"3000";"49.374942969249"
"1130";"Agudo";"1000";"200";"4000";"53.9374030477233"
"1131";"Agudo";"1000";"200";"5000";"57.4504973081485"
"1132";"Agudo";"1000";"200";"6000";"60.1332238342914"
"1133";"Agudo";"1000";"200";"7000";"62.4418286339994"
"1134";"Agudo";"1000";"200";"8000";"64.2485628250753"
"1135";"Agudo";"1000";"200";"9000";"65.8362989323843"
"1136";"Agudo";"1000";"200";"10000";"67.1137877543571"
"1137";"Agudo";"1000";"200";"20000";"74.7604708458801"
"1138";"Agudo";"1000";"200";"30000";"77.4066976913952"
"1139";"Agudo";"1000";"200";"40000";"78.7206861939958"
"1140";"Agudo";"1000";"200";"50000";"79.6605529701615"
"1141";"Agudo";"1000";"300";"500";"36.0981841408888"
"1142";"Agudo";"1000";"300";"1000";"36.0981841408888"
"1143";"Agudo";"1000";"300";"2000";"45.2231042978374"
"1144";"Agudo";"1000";"300";"3000";"52.3496669404143"
"1145";"Agudo";"1000";"300";"4000";"57.9706177570946"
"1146";"Agudo";"1000";"300";"5000";"62.4144538735286"
"1147";"Agudo";"1000";"300";"6000";"66.1191714572497"
"1148";"Agudo";"1000";"300";"7000";"69.2216443106123"
"1149";"Agudo";"1000";"300";"8000";"71.9043708367552"
"1150";"Agudo";"1000";"300";"9000";"74.1856008759923"
"1151";"Agudo";"1000";"300";"10000";"76.1200839492654"
"1152";"Agudo";"1000";"300";"20000";"86.2304954831645"
"1153";"Agudo";"1000";"300";"30000";"90.9298293639931"
"1154";"Agudo";"1000";"300";"40000";"93.5578063691943"
"1155";"Agudo";"1000";"300";"50000";"95.2824162788576"
"1156";"Agudo";"1000";"400";"500";"36.7186787115613"
"1157";"Agudo";"1000";"400";"1000";"36.7186787115613"
"1158";"Agudo";"1000";"400";"2000";"46.4823432794963"
"1159";"Agudo";"1000";"400";"3000";"54.0195273291359"
"1160";"Agudo";"1000";"400";"4000";"60.1514736746053"
"1161";"Agudo";"1000";"400";"5000";"65.1245551601424"
"1162";"Agudo";"1000";"400";"6000";"69.2307692307692"
"1163";"Agudo";"1000";"400";"7000";"72.6343644493111"
"1164";"Agudo";"1000";"400";"8000";"75.6182133406333"
"1165";"Agudo";"1000";"400";"9000";"78.2005657450497"
"1166";"Agudo";"1000";"400";"10000";"80.3540469020896"
"1167";"Agudo";"1000";"400";"20000";"91.303951090428"
"1168";"Agudo";"1000";"400";"30000";"95.2824162788576"
"1169";"Agudo";"1000";"400";"40000";"97.5636463180947"
"1170";"Agudo";"1000";"400";"50000";"98.9141345013231"
"1171";"Agudo";"1000";"500";"500";"36.9194269550141"
"1172";"Agudo";"1000";"500";"1000";"36.9194269550141"
"1173";"Agudo";"1000";"500";"2000";"47.0115886485993"
"1174";"Agudo";"1000";"500";"3000";"55.0050187060863"
"1175";"Agudo";"1000";"500";"4000";"61.4198375764212"
"1176";"Agudo";"1000";"500";"5000";"66.6301669860389"
"1177";"Agudo";"1000";"500";"6000";"71.0192535815312"
"1178";"Agudo";"1000";"500";"7000";"74.6509718039967"
"1179";"Agudo";"1000";"500";"8000";"77.8355689387718"
"1180";"Agudo";"1000";"500";"9000";"80.5821699060133"
"1181";"Agudo";"1000";"500";"10000";"82.8086504243088"
"1182";"Agudo";"1000";"500";"20000";"93.7585546126471"
"1183";"Agudo";"1000";"500";"30000";"97.3902728351127"
"1184";"Agudo";"1000";"500";"40000";"98.8685099005384"
"1185";"Agudo";"1000";"500";"50000";"99.6897527146638"
"1186";"Agudo";"1000";"1000";"500";"37.6037959667853"
"1187";"Agudo";"1000";"1000";"1000";"37.6037959667853"
"1188";"Agudo";"1000";"1000";"2000";"48.4624509535542"
"1189";"Agudo";"1000";"1000";"3000";"57.1311251026554"
"1190";"Agudo";"1000";"1000";"4000";"64.1938133041336"
"1191";"Agudo";"1000";"1000";"5000";"69.8512638014417"
"1192";"Agudo";"1000";"1000";"6000";"74.605347203212"
"1193";"Agudo";"1000";"1000";"7000";"78.510813030386"
"1194";"Agudo";"1000";"1000";"8000";"81.7866593667305"
"1195";"Agudo";"1000";"1000";"9000";"84.6245095355416"
"1196";"Agudo";"1000";"1000";"10000";"87.0152386166621"
"1197";"Agudo";"1000";"1000";"20000";"97.1256501505612"
"1198";"Agudo";"1000";"1000";"30000";"99.0510083036773"
"1199";"Agudo";"1000";"1000";"40000";"99.6988776348207"
"1200";"Agudo";"1000";"1000";"50000";"99.9270006387444"
